code,medcode_gold,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system,SnomedCTConceptId,SnomedCTDescriptionId
d_929841000033110,"",Molipaxin CR 150mg tablets (Aventis Pharma),MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,4549511000001102,150.000mg,"","","",2,Aurum_prodcode,"",""
d_938741000033111,"",Molipaxin 150mg tablets (Zentiva Pharma UK Ltd),MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,1811000001101,150.000mg,"","","",2,Aurum_prodcode,"",""
d_939441000033114,"",Mogadon 5mg tablets (Viatris UK Healthcare Ltd),MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,514911000001107,5.000mg,"","","",2,Aurum_prodcode,"",""
d_974341000033116,"",Nitrazepam 2.5mg/5ml oral suspension,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321129003,500.000microgram/1.000ml,"","","",2,Aurum_prodcode,"",""
d_975341000033115,"",Nitrazepam 5mg tablets,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321127001,5.000mg,"","","",2,Aurum_prodcode,"",""
d_1025741000033113,"",Oxazepam 10mg tablets,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321314006,10.000mg,"","","",2,Aurum_prodcode,"",""
d_1025841000033115,"",Oxazepam 15mg tablets,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321315007,15.000mg,"","","",2,Aurum_prodcode,"",""
d_1363541000033112,"",Somnite 2.5mg/5ml oral suspension (Norgine Pharmaceuticals Ltd),MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,3166211000001106,500.000microgram/1.000ml,"","","",2,Aurum_prodcode,"",""
d_1383241000033113,"",Stesolid 10mg rectal tube (Accord Healthcare Ltd),MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,142611000001108,4.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_1383341000033115,"",Stesolid 5mg rectal tube (Accord Healthcare Ltd),MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,82011000001104,2.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_1386141000033114,"",Stilnoct 5mg tablets (Sanofi),MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,3206111000001102,5.000mg,"","","",2,Aurum_prodcode,"",""
d_1387141000033111,"",Stilnoct 10mg tablets (Sanofi),MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,3199611000001102,10.000mg,"","","",2,Aurum_prodcode,"",""
d_1428441000033117,"",Temazepam 10mg tablets,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321152004,10.000mg,"","","",2,Aurum_prodcode,"",""
d_1428541000033116,"",Temazepam 20mg tablets,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321153009,20.000mg,"","","",2,Aurum_prodcode,"",""
d_1454641000033112,"",Trazodone 50mg capsules,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321881001,50.000mg,"","","",2,Aurum_prodcode,"",""
d_1455241000033113,"",Trazodone 100mg capsules,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321880000,100.000mg,"","","",2,Aurum_prodcode,"",""
d_1461941000033113,"",Trazodone 50mg/5ml oral solution sugar free,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,3909411000001104,10.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_1462241000033110,"",Trazodone 150mg modified-release tablets,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,4557211000001109,150.000mg,"","","",2,Aurum_prodcode,"",""
d_1473641000033113,"",Trazodone 150mg tablets,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321877001,150.000mg,"","","",2,Aurum_prodcode,"",""
d_1543541000033117,"",Xanax 250microgram tablets (Viatris UK Healthcare Ltd),MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,4658511000001101,250.000microgram,"","","",2,Aurum_prodcode,"",""
d_1543641000033116,"",Xanax 500microgram tablets (Viatris UK Healthcare Ltd),MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,4659411000001108,500.000microgram,"","","",2,Aurum_prodcode,"",""
d_1557941000033116,"",Zimovane LS 3.75mg tablets (Sanofi),MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,178011000001104,3.750mg,"","","",2,Aurum_prodcode,"",""
d_1558441000033110,"",Zimovane 7.5mg tablets (Sanofi),MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,810511000001108,7.500mg,"","","",2,Aurum_prodcode,"",""
d_1562141000033113,"",Zolpidem 5mg tablets,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321183000,5.000mg,"","","",2,Aurum_prodcode,"",""
d_1562341000033111,"",Zopiclone 3.75mg tablets,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321177003,3.750mg,"","","",2,Aurum_prodcode,"",""
d_1562441000033117,"",Zolpidem 10mg tablets,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321184006,10.000mg,"","","",2,Aurum_prodcode,"",""
d_1563241000033113,"",Zopiclone 7.5mg tablets,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321175006,7.500mg,"","","",2,Aurum_prodcode,"",""
d_1699841000033119,"",Temazepam 10mg/5ml oral solution sugar free,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,35915311000001101,2.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_1713541000033112,"",Zileze 3.75 tablets (Opus Pharmaceuticals Ltd),MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,224011000001106,3.750mg,"","","",2,Aurum_prodcode,"",""
d_1713641000033113,"",Zileze 7.5 tablets (Opus Pharmaceuticals Ltd),MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,562111000001100,7.500mg,"","","",2,Aurum_prodcode,"",""
d_1728141000033116,"",Diazepam 5mg/5ml oral solution,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321203006,1.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_2003741000033117,"",Zaleplon 5mg capsules,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321190005,5.000mg,"","","",2,Aurum_prodcode,"",""
d_2003841000033110,"",Zaleplon 10mg capsules,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321191009,10.000mg,"","","",2,Aurum_prodcode,"",""
d_2003941000033119,"",Sonata 5mg capsules (Meda Pharmaceuticals Ltd),MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,846011000001109,5.000mg,"","","",2,Aurum_prodcode,"",""
d_2004041000033117,"",Sonata 10mg capsules (Meda Pharmaceuticals Ltd),MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,435711000001108,10.000mg,"","","",2,Aurum_prodcode,"",""
d_2762341000033113,"",Diazepam 2mg/5ml oral solution,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321199006,400.000microgram/1.000ml,"","","",2,Aurum_prodcode,"",""
d_2762441000033119,"",Diazepam 10mg/5ml oral suspension,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,13893211000001109,2.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_3033041000033117,"",Diazepam 10mg/2ml emulsion for injection ampoules,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,36097511000001106,5.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_3033141000033118,"",Diazepam 10mg/2ml solution for injection ampoules,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,36097611000001105,5.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_3085341000033114,"",Clomethiazole 192mg capsules,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321104009,192.000mg,"","","",2,Aurum_prodcode,"",""
d_3085441000033115,"",Clomethiazole 157.5mg/5ml oral solution sugar free,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,36088911000001104,31.500mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_3308041000033119,"",Lorazepam 500micrograms/5ml oral suspension,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,8659811000001106,100.000microgram/1.000ml,"","","",2,Aurum_prodcode,"",""
d_3345241000033111,"",Diazepam 2.5mg/5ml oral suspension,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,13893311000001101,500.000microgram/1.000ml,"","","",2,Aurum_prodcode,"",""
d_3923841000033119,"",Lorazepam 1mg/5ml oral suspension,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,8624511000001105,200.000microgram/1.000ml,"","","",2,Aurum_prodcode,"",""
d_3979041000033112,"",Diazepam 25mg/5ml oral solution,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,426016003,5.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_3993641000033114,"",Diazepam 2mg/5ml oral suspension,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,19677811000001102,400.000microgram/1.000ml,"","","",2,Aurum_prodcode,"",""
d_4663341000033118,"",Lorazepam 250micrograms/5ml oral suspension,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,8659211000001105,50.000microgram/1.000ml,"","","",2,Aurum_prodcode,"",""
d_4957241000033112,"",Zopiclone 3.75mg/5ml oral suspension,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,8799011000001104,750.000microgram/1.000ml,"","","",2,Aurum_prodcode,"",""
d_5414941000033113,"",Nitrazepam 5mg/5ml oral suspension,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,321141005,1.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_5748641000033110,"",Diazepam 2mg/5ml oral solution sugar free,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,38894311000001101,400.000microgram/1.000ml,"","","",2,Aurum_prodcode,"",""
d_5892341000033111,"",Lorazepam 500micrograms/5ml oral solution,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,8659611000001107,100.000microgram/1.000ml,"","","",2,Aurum_prodcode,"",""
d_5892441000033117,"",Lorazepam 1mg/5ml oral solution,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,8624311000001104,200.000microgram/1.000ml,"","","",2,Aurum_prodcode,"",""
d_5978741000033112,"",Zopiclone 7.5mg/5ml oral suspension,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,8798911000001108,1.500mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_5991641000033117,"",Diazepam 10mg/5ml oral solution,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,8792711000001108,2.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_5991741000033114,"",Diazepam 2.5mg/5ml oral solution,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,8792911000001105,500.000microgram/1.000ml,"","","",2,Aurum_prodcode,"",""
d_6456641000033117,"",Zopiclone 3.75mg/5ml oral solution,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,19609611000001101,750.000microgram/1.000ml,"","","",2,Aurum_prodcode,"",""
d_9177941000033119,"",Zopiclone 7.5mg/5ml oral solution,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,24510911000001105,1.500mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_11275941000033119,"",Oxazepam 10mg/5ml oral suspension,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,12141711000001106,2.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_12476541000033119,"",Trazodone 100mg/5ml oral solution sugar free,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,35113311000001104,20.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_12503341000033119,"",Lorazepam 1mg/ml oral solution sugar free,MHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,MHP,34697811000001107,1.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
