code,medcode_gold,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system,SnomedCTConceptId,SnomedCTDescriptionId
d_4266941000033111,"",Naltrexone 4.5mg capsules,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,8822911000001103,4.500mg,"","","",2,Aurum_prodcode,"",""
d_4556441000033118,"",Methylnaltrexone bromide 12mg/0.6ml solution for injection vials,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,36034311000001100,20.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_4654641000033119,"",Naltrexone 3mg capsules,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,11490411000001101,3.000mg,"","","",2,Aurum_prodcode,"",""
d_4815541000033118,"",Methadone 5mg capsules,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,19722711000001100,5.000mg,"","","",2,Aurum_prodcode,"",""
d_5008841000033117,"",Methadone 30mg capsules,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,12299811000001105,30.000mg,"","","",2,Aurum_prodcode,"",""
d_5836641000033110,"",Physeptone 50mg/1ml solution for injection ampoules (Martindale Pharmaceuticals Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,8450011000001106,50.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_6012641000033116,"",Naltrexone 5mg/5ml oral solution,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,16110211000001102,1.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_6012741000033113,"",Naltrexone 5mg/5ml oral suspension,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,16110311000001105,1.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_6067641000033118,"",Methadone 100mg capsules,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,12299111000001103,100.000mg,"","","",2,Aurum_prodcode,"",""
d_6529841000033117,"",Naltrexone 1.5mg/5ml oral solution,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,20091411000001105,0.300mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_8322841000033117,"",Nalmefene 18mg tablets,SM5,"Drugs used for alcohol dependence, specific","Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,22403411000001107,18.000mg,"","","",2,Aurum_prodcode,"",""
d_8322941000033113,"",Selincro 18mg tablets (Lundbeck Ltd),SM5,"Drugs used for alcohol dependence, specific","Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,22368011000001104,18.000mg,"","","",2,Aurum_prodcode,"",""
d_9216441000033118,"",Naltrexone 2mg capsules,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,16110111000001108,2.000mg,"","","",2,Aurum_prodcode,"",""
d_10045241000033110,"",Buprenorphine 1mg sublingual tablets sugar free,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,28565211000001107,1.000mg,"","","",2,Aurum_prodcode,"",""
d_10045441000033111,"",Buprenorphine 6mg sublingual tablets sugar free,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,28565811000001108,6.000mg,"","","",2,Aurum_prodcode,"",""
d_10045641000033113,"",Buprenorphine 4mg sublingual tablets sugar free,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,28565711000001100,4.000mg,"","","",2,Aurum_prodcode,"",""
d_11077041000033116,"",Buprenorphine 15micrograms/hour transdermal patches,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,32038411000001102,15.000microgram/1.000hour,"","","",2,Aurum_prodcode,"",""
d_11707841000033116,"",Buprenorphine 16mg / Naloxone 4mg sublingual tablets sugar free,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,32930411000001109,16.000mg + 4.000mg,"","","",2,Aurum_prodcode,"",""
d_11707941000033112,"",Suboxone 16mg/4mg sublingual tablets (Indivior UK Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,32902311000001106,16.000mg + 4.000mg,"","","",2,Aurum_prodcode,"",""
d_11789141000033119,"",Buprenorphine 2mg oral lyophilisates sugar free,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,33595511000001108,2.000mg,"","","",2,Aurum_prodcode,"",""
d_11789241000033114,"",Buprenorphine 8mg oral lyophilisates sugar free,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,33595611000001107,8.000mg,"","","",2,Aurum_prodcode,"",""
d_12105941000033111,"",Disulfiram 500mg tablets,SM5,"Drugs used for alcohol dependence, specific","Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,386090004,500.000mg,"","","",2,Aurum_prodcode,"",""
d_12187741000033119,"",Disulfiram 250mg tablets,SM5,"Drugs used for alcohol dependence, specific","Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,376294009,250.000mg,"","","",2,Aurum_prodcode,"",""
d_12905441000033116,"",Buprenorphine 128mg/0.36ml prolonged-release solution for injection pre-filled syringes,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,36751611000001107,355.560mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_12905541000033115,"",Buprenorphine 16mg/0.32ml prolonged-release solution for injection pre-filled syringes,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,36751711000001103,50.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_12905641000033119,"",Buprenorphine 24mg/0.48ml prolonged-release solution for injection pre-filled syringes,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,36751911000001101,50.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_12905841000033118,"",Buprenorphine 64mg/0.18ml prolonged-release solution for injection pre-filled syringes,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,36752311000001106,355.560mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_12905941000033114,"",Buprenorphine 8mg/0.16ml prolonged-release solution for injection pre-filled syringes,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,36752411000001104,50.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_12906041000033116,"",Buprenorphine 96mg/0.27ml prolonged-release solution for injection pre-filled syringes,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,36752511000001100,355.560mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_13754341000033117,"",Buprenorphine 8mg / Naloxone 2mg sublingual films sugar free,SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,39284011000001106,8.000mg + 2.000mg,"","","",2,Aurum_prodcode,"",""
d_13754441000033111,"",Suboxone 2mg/500microgram sublingual films (Indivior UK Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,39163511000001100,2.000mg + 500.000microgram,"","","",2,Aurum_prodcode,"",""
d_13754541000033112,"",Suboxone 8mg/2mg sublingual films (Indivior UK Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,39164011000001105,8.000mg + 2.000mg,"","","",2,Aurum_prodcode,"",""
d_957041000033113,"",Nalorex 50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,3650111000001105,50.000mg,"","","",2,Aurum_prodcode,"",""
d_1426141000033112,"",Temgesic 200microgram sublingual tablets (Indivior UK Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,867611000001105,200.000microgram,"","","",2,Aurum_prodcode,"",""
d_1428641000033115,"",Temgesic 400microgram sublingual tablets (Indivior UK Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,762111000001101,400.000microgram,"","","",2,Aurum_prodcode,"",""
d_1655741000033117,"",Methadose 10mg/ml oral solution concentrate (Rosemont Pharmaceuticals Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,189911000001102,10.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_1655841000033110,"",Methadose 20mg/ml oral solution concentrate (Rosemont Pharmaceuticals Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,791911000001106,20.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_2103941000033113,"",Metharose 1mg/ml oral solution sugar free (Rosemont Pharmaceuticals Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,545111000001100,1.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_2737841000033113,"",Transtec 35micrograms/hour transdermal patches (Napp Pharmaceuticals Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,3446611000001101,35.000microgram/1.000hour,"","","",2,Aurum_prodcode,"",""
d_2737941000033117,"",Transtec 52.5micrograms/hour transdermal patches (Napp Pharmaceuticals Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,3448811000001101,52.500microgram/1.000hour,"","","",2,Aurum_prodcode,"",""
d_2738041000033119,"",Transtec 70micrograms/hour transdermal patches (Napp Pharmaceuticals Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,3449311000001104,70.000microgram/1.000hour,"","","",2,Aurum_prodcode,"",""
d_2922741000033113,"",Temgesic 300micrograms/1ml solution for injection ampoules (Indivior UK Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,3611411000001101,300.000microgram/1.000ml,"","","",2,Aurum_prodcode,"",""
d_3343641000033113,"",BuTrans 5micrograms/hour transdermal patches (Napp Pharmaceuticals Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,9565311000001104,5.000microgram/1.000hour,"","","",2,Aurum_prodcode,"",""
d_3343741000033116,"",BuTrans 10micrograms/hour transdermal patches (Napp Pharmaceuticals Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,9565611000001109,10.000microgram/1.000hour,"","","",2,Aurum_prodcode,"",""
d_3343841000033114,"",BuTrans 20micrograms/hour transdermal patches (Napp Pharmaceuticals Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,9565911000001103,20.000microgram/1.000hour,"","","",2,Aurum_prodcode,"",""
d_4023141000033119,"",Opizone 50mg tablets (Genus Pharmaceuticals Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,11143411000001100,50.000mg,"","","",2,Aurum_prodcode,"",""
d_4268141000033110,"",Eptadone 1mg/ml oral solution (Dee Pharmaceuticals Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,12055011000001101,1.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_4556541000033117,"",Relistor 12mg/0.6ml solution for injection vials (Bausch & Lomb UK Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,13799511000001107,20.000mg/1.000ml,"","","",2,Aurum_prodcode,"",""
d_6527141000033116,"",Prefibin 2mg sublingual tablets (Sandoz Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,19956811000001103,2.000mg,"","","",2,Aurum_prodcode,"",""
d_6527241000033111,"",Prefibin 8mg sublingual tablets (Sandoz Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,19957011000001107,8.000mg,"","","",2,Aurum_prodcode,"",""
d_6527641000033114,"",Tephine 200microgram sublingual tablets (Sandoz Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,19957211000001102,200.000microgram,"","","",2,Aurum_prodcode,"",""
d_6527741000033117,"",Tephine 400microgram sublingual tablets (Sandoz Ltd),SM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Parental drug prescription for opioid dependence, multipurpose usage",Drug misuse,SM,19957411000001103,400.000microgram,"","","",2,Aurum_prodcode,"",""
