code,medcode_gold,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system,SnomedCTConceptId,SnomedCTDescriptionId
330246013,56777,Accident caused by grain elevator,"",Accident,Accident,Accident,Accident,TG33300,"","","","","",Aurum_SNOMED,217956009,330246013
330227012,49343,Accident caused by hay derrick,"",Accident,Accident,Accident,Accident,TG31100,"","","","","",Aurum_SNOMED,217937004,330227012
330231018,98489,Accident caused by hay rake,"",Accident,Accident,Accident,Accident,TG31500,"","","","","",Aurum_SNOMED,217941000,330231018
443191000006110,62822,"Accident caused by hot substance,caustic/corrosive,steam NOS","",Accident,Accident,Accident,Accident,TG8z.00,"","","","","",Aurum_SNOMED,242489002,362864012
330341017,48067,Accident caused by ice pick,"",Accident,Accident,Accident,Accident,TG44600,"","","","","",Aurum_SNOMED,218046005,330341017
330486015,91800,Accident caused by industrial electric current NOS,"",Accident,Accident,Accident,Accident,TG92z00,"","","","","",Aurum_SNOMED,218172003,330481013
443261000006114,56221,Accident caused by industrial electrical equipment and machines,"",Accident,Accident,Accident,Accident,TG92200,"","","","","",Aurum_SNOMED,218175001,330484017
329809016,36921,Accident caused by lamp,"",Accident,Accident,Accident,Accident,TDyy500,"","","","","",Aurum_SNOMED,217581002,329809016
330236011,36369,Accident caused by land bore or drill,"",Accident,Accident,Accident,Accident,TG32000,"","","","","",Aurum_SNOMED,217946005,330236011
330258013,94689,Accident caused by lathe,"",Accident,Accident,Accident,Accident,TG34200,"","","","","",Aurum_SNOMED,217967005,330258013
330357017,98162,Accident caused by lathe turnings,"",Accident,Accident,Accident,Accident,TG4y400,"","","","","",Aurum_SNOMED,218061006,330357017
330249018,50120,Accident caused by lift,"",Accident,Accident,Accident,Accident,TG33600,"","","","","",Aurum_SNOMED,217959002,330249018
330254010,72809,Accident caused by lifting machine or appliance NOS,"",Accident,Accident,Accident,Accident,TG33z00,"","","","","",Aurum_SNOMED,217952006,330242010
329810014,57788,Accident caused by lighter,"",Accident,Accident,Accident,Accident,TDyy600,"","","","","",Aurum_SNOMED,217582009,329810014
329986014,20769,Accident caused by lightning,"",Accident,Accident,Accident,Accident,TE7..00,"","","","","",Aurum_SNOMED,217722008,329986014
443411000006112,70930,Accident caused by machine for manufacture of food/beverages,"",Accident,Accident,Accident,Accident,TG3y100,"","","","","",Aurum_SNOMED,218007008,330300010
404257010,68434,Accident caused by machinery NOS,"",Accident,Accident,Accident,Accident,TG3z.00,"","","","","",Aurum_SNOMED,269716005,404255019
443441000006111,70514,Accident caused by machinery NOS,"",Accident,Accident,Accident,Accident,TG30z00,"","","","","",Aurum_SNOMED,269716005,404255019
329811013,109436,Accident caused by matches,"",Accident,Accident,Accident,Accident,TDyy700,"","","","","",Aurum_SNOMED,217583004,329811013
330259017,64174,Accident caused by mechanical shears,"",Accident,Accident,Accident,Accident,TG34300,"","","","","",Aurum_SNOMED,217968000,330259017
330260010,66251,Accident caused by metal drilling machine,"",Accident,Accident,Accident,Accident,TG34400,"","","","","",Aurum_SNOMED,217969008,330260010
330264018,106073,Accident caused by metal sawing machine,"",Accident,Accident,Accident,Accident,TG34800,"","","","","",Aurum_SNOMED,217973006,330264018
330265017,71696,Accident caused by metalworking machine NOS,"",Accident,Accident,Accident,Accident,TG34z00,"","","","","",Aurum_SNOMED,217964003,330255011
330241015,97075,Accident caused by mining or earth drilling machinery NOS,"",Accident,Accident,Accident,Accident,TG32z00,"","","","","",Aurum_SNOMED,217945009,330235010
330359019,17049,Accident caused by nail,"",Accident,Accident,Accident,Accident,TG4y500,"","","","","",Aurum_SNOMED,218062004,330359019
330342012,2757,Accident caused by needle,"",Accident,Accident,Accident,Accident,TG44700,"","","","","",Aurum_SNOMED,218047001,330342012
330542011,69943,Accident caused by noise exposure NOS,"",Accident,Accident,Accident,Accident,TGy1z00,"","","","","",Aurum_SNOMED,218226008,330538013
330539017,54407,Accident caused by noise pollution,"",Accident,Accident,Accident,Accident,TGy1000,"","","","","",Aurum_SNOMED,218227004,330539017
443721000006114,96752,"Accident caused by object falling from/on/moved by,machinery","",Accident,Accident,Accident,Accident,TG30B00,"","","","","",Aurum_SNOMED,217927009,330217018
330493016,101104,Accident caused by other electric current NOS,"",Accident,Accident,Accident,Accident,TG9yz00,"","","","","",Aurum_SNOMED,218164000,330472019
329803015,64104,Accident caused by other flame,"",Accident,Accident,Accident,Accident,TDyy.00,"","","","","",Aurum_SNOMED,217176002,329384019
330334011,59597,Accident caused by other hand tools and implements,"",Accident,Accident,Accident,Accident,TG44.00,"","","","","",Aurum_SNOMED,302981008,445030014
330298010,59241,Accident caused by other machinery,"",Accident,Accident,Accident,Accident,TG3y.00,"","","","","",Aurum_SNOMED,242739009,363145014
330307013,99579,Accident caused by other machinery NOS,"",Accident,Accident,Accident,Accident,TG3yz00,"","","","","",Aurum_SNOMED,242739009,363145014
330313016,53459,Accident caused by other powered hand tool,"",Accident,Accident,Accident,Accident,TG41.00,"","","","","",Aurum_SNOMED,302980009,445029016
330218011,73242,Accident caused by overturning of machinery,"",Accident,Accident,Accident,Accident,TG30C00,"","","","","",Aurum_SNOMED,217928004,330218011
329812018,71219,Accident caused by pipe,"",Accident,Accident,Accident,Accident,TDyy800,"","","","","",Aurum_SNOMED,217584005,329812018
330344013,60447,Accident caused by pitchfork,"",Accident,Accident,Accident,Accident,TG44900,"","","","","",Aurum_SNOMED,218049003,330344013
330360012,8903,Accident caused by plant thorn,"",Accident,Accident,Accident,Accident,TG4y600,"","","","","",Aurum_SNOMED,218063009,330360012
330314010,27863,Accident caused by powered drill,"",Accident,Accident,Accident,Accident,TG41000,"","","","","",Aurum_SNOMED,218019000,330314010
330315011,51042,Accident caused by powered hand saw,"",Accident,Accident,Accident,Accident,TG41100,"","","","","",Aurum_SNOMED,218020006,330315011
330320011,73639,Accident caused by powered hand tool NOS,"",Accident,Accident,Accident,Accident,TG41z00,"","","","","",Aurum_SNOMED,302980009,445029016
330316012,47448,Accident caused by powered hedge clipper,"",Accident,Accident,Accident,Accident,TG41200,"","","","","",Aurum_SNOMED,218021005,330316012
444001000006116,59090,Accident caused by powered household appliance/implement NOS,"",Accident,Accident,Accident,Accident,TG42z00,"","","","","",Aurum_SNOMED,274922005,410824019
330312014,38707,Accident caused by powered lawn mower,"",Accident,Accident,Accident,Accident,TG40.00,"","","","","",Aurum_SNOMED,218017003,330312014
330273014,8494,Accident caused by powered saw,"",Accident,Accident,Accident,Accident,TG35500,"","","","","",Aurum_SNOMED,217981007,330273014
330318013,35788,Accident caused by powered snow blower,"",Accident,Accident,Accident,Accident,TG41400,"","","","","",Aurum_SNOMED,218023008,330318013
330302019,58109,Accident caused by printing machine,"",Accident,Accident,Accident,Accident,TG3y300,"","","","","",Aurum_SNOMED,218009006,330302019
330250018,95035,Accident caused by pulley block,"",Accident,Accident,Accident,Accident,TG33700,"","","","","",Aurum_SNOMED,217960007,330250018
330274015,73436,Accident caused by radial saw,"",Accident,Accident,Accident,Accident,TG35600,"","","","","",Aurum_SNOMED,217982000,330274015
330345014,66708,Accident caused by rake,"",Accident,Accident,Accident,Accident,TG44A00,"","","","","",Aurum_SNOMED,218050003,330345014
330232013,57597,Accident caused by reaper,"",Accident,Accident,Accident,Accident,TG31600,"","","","","",Aurum_SNOMED,217942007,330232013
330383010,60122,Accident caused by revolver,"",Accident,Accident,Accident,Accident,TG60100,"","","","","",Aurum_SNOMED,218084004,330383010
330275019,58034,Accident caused by sander,"",Accident,Accident,Accident,Accident,TG35700,"","","","","",Aurum_SNOMED,217983005,330275019
330346010,29967,Accident caused by scissors,"",Accident,Accident,Accident,Accident,TG44B00,"","","","","",Aurum_SNOMED,218051004,330346010
330347018,19408,Accident caused by screwdriver,"",Accident,Accident,Accident,Accident,TG44C00,"","","","","",Aurum_SNOMED,218052006,330347018
330237019,57457,Accident caused by seabed bore or drill,"",Accident,Accident,Accident,Accident,TG32100,"","","","","",Aurum_SNOMED,217947001,330237019
444191000006112,109807,"Accident caused by sewing machine, not powered","",Accident,Accident,Accident,Accident,TG44D00,"","","","","",Aurum_SNOMED,218053001,330348011
330540015,101427,Accident caused by sound waves,"",Accident,Accident,Accident,Accident,TGy1100,"","","","","",Aurum_SNOMED,218228009,330540015
330363014,36049,Accident caused by splinter,"",Accident,Accident,Accident,Accident,TG4y700,"","","","","",Aurum_SNOMED,218065002,330363014
330280011,56703,Accident caused by steam engine,"",Accident,Accident,Accident,Accident,TG36200,"","","","","",Aurum_SNOMED,217988001,330280011
330306016,98161,Accident caused by textile machine,"",Accident,Accident,Accident,Accident,TG3y700,"","","","","",Aurum_SNOMED,218013004,330306016
330233015,103248,Accident caused by thresher,"",Accident,Accident,Accident,Accident,TG31700,"","","","","",Aurum_SNOMED,217943002,330233015
330364015,31598,Accident caused by tin can lid,"",Accident,Accident,Accident,Accident,TG4y800,"","","","","",Aurum_SNOMED,218066001,330364015
444391000006114,88348,Accident caused by torrential rain,"",Accident,Accident,Accident,Accident,TE89.00,"","","","","",Aurum_SNOMED,217733006,329998016
330393015,58017,"Accident caused by Verey pistol, flare","",Accident,Accident,Accident,Accident,TG6y000,"","","","","",Aurum_SNOMED,218093003,330393015
444551000006111,31649,Accident caused by welding torch,"",Accident,Accident,Accident,Accident,TDyy900,"","","","","",Aurum_SNOMED,217585006,329813011
330251019,66620,Accident caused by winch,"",Accident,Accident,Accident,Accident,TG33800,"","","","","",Aurum_SNOMED,217961006,330251019
328351011,43942,Accident involving industrial self propelled truck,"",Accident,Accident,Accident,Accident,T605.00,"","","","","",Aurum_SNOMED,216284002,328351011
328352016,96021,Accident involving powered station baggage truck,"",Accident,Accident,Accident,Accident,T606.00,"","","","","",Aurum_SNOMED,216285001,328352016
390980019,40465,Accidental bladder perforation during operation,"",Accident,Accident,Accident,Accident,SP22211,"","","","","",Aurum_SNOMED,262910007,390980019
330170017,69896,Accidental bumping into moving object,"",Accident,Accident,Accident,Accident,TG15000,"","","","","",Aurum_SNOMED,217882001,330170017
330156017,99044,Accidental bumping into person NOS,"",Accident,Accident,Accident,Accident,TG13000,"","","","","",Aurum_SNOMED,217848007,330135019
330177019,54930,Accidental bumping into projected object,"",Accident,Accident,Accident,Accident,TG16000,"","","","","",Aurum_SNOMED,217889005,330177019
330184010,53906,Accidental bumping into stationary object,"",Accident,Accident,Accident,Accident,TG17000,"","","","","",Aurum_SNOMED,217896007,330184010
330171018,59947,Accidental collision with moving object,"",Accident,Accident,Accident,Accident,TG15100,"","","","","",Aurum_SNOMED,217883006,330171018
330157014,36270,Accidental collision with person NOS,"",Accident,Accident,Accident,Accident,TG13100,"","","","","",Aurum_SNOMED,217848007,330135019
330178012,68234,Accidental collision with projected object,"",Accident,Accident,Accident,Accident,TG16100,"","","","","",Aurum_SNOMED,217890001,330178012
330185011,93985,Accidental collision with stationary object,"",Accident,Accident,Accident,Accident,TG17100,"","","","","",Aurum_SNOMED,217897003,330185011
330548010,47876,Decapitation,"",Accident,Accident,Accident,Accident,TGyz200,"","","","","",Aurum_SNOMED,110014005,174722017
330496012,9664,Accident caused by electric current,"",Accident,Accident,Accident,Accident,TG9z100,"","","","","",Aurum_SNOMED,218164000,2575745019
446671000006112,6815,Accidental fall,"",Accident,Accident,Accident,Accident,TC...00,"","","","","",Aurum_SNOMED,217082002,329286015
329383013,6835,Accidental falls NOS,"",Accident,Accident,Accident,Accident,TCz..00,"","","","","",Aurum_SNOMED,217082002,329286015
363457013,43343,Accidental laceration during a procedure,"",Accident,Accident,Accident,Accident,SP22.11,"","","","","",Aurum_SNOMED,242995009,363457013
446771000006119,28397,Accidental laceration during procedure,"",Accident,Accident,Accident,Accident,SP22212,"","","","","",Aurum_SNOMED,269304002,403114017
403114017,23475,Accidental organ perforation during a procedure,"",Accident,Accident,Accident,Accident,SP22200,"","","","","",Aurum_SNOMED,269304002,403114017
363453012,31910,Accidental puncture during a procedure,"",Accident,Accident,Accident,Accident,SP22.12,"","","","","",Aurum_SNOMED,242992007,363453012
330180018,102432,Accidental stepping on projected object,"",Accident,Accident,Accident,Accident,TG16300,"","","","","",Aurum_SNOMED,217892009,330180018
330553017,16549,Accidental wound,"",Accident,Accident,Accident,Accident,TGyz700,"","","","","",Aurum_SNOMED,242053002,362316010
451801000006114,53470,"Accidents caused by a crowd, by collective fear or panic","",Accident,Accident,Accident,Accident,TG11.00,"","","","","",Aurum_SNOMED,217860008,330147013
330432011,49919,"Accidents caused by hot liquids and vapours,including steam","",Accident,Accident,Accident,Accident,TG80.00,"","","","","",Aurum_SNOMED,218130004,330432011
451921000006113,50160,"Accidents caused by hot substance or object, caustic or corrosive material and steam","",Accident,Accident,Accident,Accident,TG8..00,"","","","","",Aurum_SNOMED,218129009,330431016
330481013,55942,Accidents caused by industrial electric current,"",Accident,Accident,Accident,Accident,TG92.00,"","","","","",Aurum_SNOMED,218172003,330481013
451951000006116,18953,Accidents caused by lifting machines and appliances,"",Accident,Accident,Accident,Accident,TG33.00,"","","","","",Aurum_SNOMED,217952006,330242010
451961000006119,44745,Accident caused by machinery,"",Accident,Accident,Accident,Accident,TG3..00,"","","","","",Aurum_SNOMED,269716005,404255019
330205015,44582,"Accidents caused by machinery, unspecified","",Accident,Accident,Accident,Accident,TG30.00,"","","","","",Aurum_SNOMED,269716005,404255019
451981000006112,68972,Accidents caused by metalworking machines,"",Accident,Accident,Accident,Accident,TG34.00,"","","","","",Aurum_SNOMED,217964003,330255011
451991000006110,51688,Accidents caused by mining and earth-drilling machinery,"",Accident,Accident,Accident,Accident,TG32.00,"","","","","",Aurum_SNOMED,217945009,330235010
330487012,95903,Accidents caused by other electric current,"",Accident,Accident,Accident,Accident,TG9y.00,"","","","","",Aurum_SNOMED,218164000,330472019
452021000006119,92800,Accidents caused by powered household appliances and implements,"",Accident,Accident,Accident,Accident,TG42.00,"","","","","",Aurum_SNOMED,218026000,330321010
330494010,17975,Accidents caused by unspecified electric current,"",Accident,Accident,Accident,Accident,TG9z.00,"","","","","",Aurum_SNOMED,218164000,330472019
452091000006117,67171,Accidents caused by woodworking and forming machines,"",Accident,Accident,Accident,Accident,TG35.00,"","","","","",Aurum_SNOMED,217975004,330266016
329864012,32227,Accidents due to travel and motion,"",Accident,Accident,Accident,Accident,TE3..00,"","","","","",Aurum_SNOMED,217631001,329864012
330556013,21018,Accident,"",Accident,Accident,Accident,Accident,TGz..00,"","","","","",Aurum_SNOMED,55566008,92360017
329287012,384,Fall - accidental,"",Accident,Accident,Accident,Accident,TC...11,"","","","","",Aurum_SNOMED,217082002,329287012
665481000006114,55562,Fall on same level- collision/push/shove by/with oth person,"",Accident,Accident,Accident,Accident,TC6..00,"","","","","",Aurum_SNOMED,33036003,55141015
665361000006110,63197,"Fall on same level from collision with other person, unspec","",Accident,Accident,Accident,Accident,TC6y000,"","","","","",Aurum_SNOMED,274918000,410819017
325972016,47245,Found injured on railway right-of-way unspecified,"",Accident,Accident,Accident,Accident,T0y1.00,"","","","","",Aurum_SNOMED,213770003,325705014
328149016,35949,Manned kite accident,"",Accident,Accident,Accident,Accident,T523.00,"","","","","",Aurum_SNOMED,216092003,328149016
329218014,62709,Medical accident to patient NOS,"",Accident,Accident,Accident,Accident,TAz..00,"","","","","",Aurum_SNOMED,269691005,404223019
329522017,108197,Other accident resulting from conflagration-apartment,"",Accident,Accident,Accident,Accident,TD0y000,"","","","","",Aurum_SNOMED,271332009,406063013
328490014,39267,"Place of occurrence of accident or poisoning, state school","",Accident,Accident,Accident,Accident,T76N.00,"","","","",1,Aurum_SNOMED,216413000,328490014
162891000006117,20651,Riding accident,"",Accident,Accident,Accident,Accident,T32..11,"","","","","",Aurum_SNOMED,269662007,404180012
327420017,48183,Tram accident NOS,"",Accident,Accident,Accident,Accident,T33y.00,"","","","","",Aurum_SNOMED,242089005,362359017
327421018,52729,Tram accident NOS - pedestrian injured,"",Accident,Accident,Accident,Accident,T33y000,"","","","","",Aurum_SNOMED,418019003,2576848019
329814017,109515,Accident caused by fire in room NOS,"",Burning building/fire/smoke,Burning building/fire/smoke,Accident,Accident,TDyyA00,"","","","","",Aurum_SNOMED,242484007,362859013
329817012,50256,Accident caused by fire or flames NOS,"",Burning building/fire/smoke,Burning building/fire/smoke,Accident,Accident,TDz..00,"","","","","",Aurum_SNOMED,217176002,329384019
330215014,112353,Accident caused by fire starting in or on machinery,"",Burning building/fire/smoke,Burning building/fire/smoke,Accident,Accident,TG30900,"","","","","",Aurum_SNOMED,217925001,330215014
329769013,61939,Accident caused by normal electric fire in private dwelling,"",Burning building/fire/smoke,Burning building/fire/smoke,Accident,Accident,TD52.00,"","","","","",Aurum_SNOMED,217546004,329769013
443671000006117,69635,Accident caused by normal electric fire other struct/build,"",Burning building/fire/smoke,Burning building/fire/smoke,Accident,Accident,TD62.00,"","","","","",Aurum_SNOMED,217176002,329384019
329770014,34222,Accident caused by normal gas fire in private dwelling,"",Burning building/fire/smoke,Burning building/fire/smoke,Accident,Accident,TD53.00,"","","","","",Aurum_SNOMED,217547008,329770014
443691000006116,65683,Accident caused by normal gas fire other structure/building,"",Burning building/fire/smoke,Burning building/fire/smoke,Accident,Accident,TD63.00,"","","","","",Aurum_SNOMED,217176002,329384019
329801018,93026,Accident caused by other fire and flames,"",Burning building/fire/smoke,Burning building/fire/smoke,Accident,Accident,TDy..00,"","","","","",Aurum_SNOMED,217176002,329384019
329816015,72820,Accident caused by other flame or fire NOS,"",Burning building/fire/smoke,Burning building/fire/smoke,Accident,Accident,TDyz.00,"","","","","",Aurum_SNOMED,217176002,329384019
329818019,58593,Accident caused by unspecified fire,"",Burning building/fire/smoke,Burning building/fire/smoke,Accident,Accident,TDz1.00,"","","","","",Aurum_SNOMED,217176002,329384019
451901000006115,27668,Accidents caused by fire and flames,"",Burning building/fire/smoke,Burning building/fire/smoke,Accident,Accident,TD...00,"","","","","",Aurum_SNOMED,217176002,329384019
380311000006112,94194,Accident caused by explosion of pressure vessel,"",Explosion,Explosion,Accident,Accident,U11J.00,"","","","","",Aurum_SNOMED,218069008,330367010
333234010,69550,[X]Explosion and rupture of boiler,"",Explosion,Explosion,Accident,Accident,U11F.00,"","","","","",Aurum_SNOMED,218070009,330368017
333257016,61459,"[X]Explosion and rupture of pressurised tyre, pipe or hose","",Explosion,Explosion,Accident,Accident,U11H.00,"","","","","",Aurum_SNOMED,436941000000101,812621000000119
380421000006110,102018,[X]Explosion of oth materials occurrn at oth specif place,"",Explosion,Explosion,Accident,Accident,U11Ly00,"","","","","",Aurum_SNOMED,39826003,67156011
333311015,34989,Struck by explosion,"",Explosion,Explosion,Accident,Accident,U11L.00,"","","","","",Aurum_SNOMED,39826003,67156011
380581000006113,98697,"[X]Explosion and rupture of boiler, occurrence at other specified place","",Explosion,Explosion,Accident,Accident,U11Fy00,"","","","","",Aurum_SNOMED,218070009,330368017
330405018,98967,Accident caused by blasting explosive NOS,"",Explosion,Explosion,Accident,Accident,TG71300,"","","","","",Aurum_SNOMED,242778008,363186019
330416013,99059,Accident caused by explosion in mine NOS,"",Explosion,Explosion,Accident,Accident,TG72y00,"","","","","",Aurum_SNOMED,218107005,330407014
330368017,58024,Accident caused by explosion of boiler,"",Explosion,Explosion,Accident,Accident,TG50.00,"","","","","",Aurum_SNOMED,218070009,330368017
330409012,73195,Accident caused by explosion of butane,"",Explosion,Explosion,Accident,Accident,TG72100,"","","","","",Aurum_SNOMED,218109008,330409012
330410019,63654,Accident caused by explosion of coal gas,"",Explosion,Explosion,Accident,Accident,TG72200,"","","","","",Aurum_SNOMED,218110003,330410019
330412010,59094,Accident caused by explosion of petrol vapour,"",Explosion,Explosion,Accident,Accident,TG72400,"","","","","",Aurum_SNOMED,218112006,330413017
330423014,56149,Accident caused by explosion of grenade,"",Explosion,Explosion,Accident,Accident,TG7y200,"","","","","",Aurum_SNOMED,218121007,330423014
330424015,70034,Accident caused by explosion of mine,"",Explosion,Explosion,Accident,Accident,TG7y300,"","","","","",Aurum_SNOMED,218122000,330424015
330427010,45783,Accident caused by explosion of munitions dump,"",Explosion,Explosion,Accident,Accident,TG7y600,"","","","","",Aurum_SNOMED,218125003,330427010
330428017,103167,Accident caused by explosion of munitions factory,"",Explosion,Explosion,Accident,Accident,TG7y700,"","","","","",Aurum_SNOMED,218126002,330428017
330373011,102847,Accident caused by explosion of other pressure vessel,"",Explosion,Explosion,Accident,Accident,TG5y.00,"","","","","",Aurum_SNOMED,218069008,330367010
442711000006110,73190,Accident caused by explosion of pressure cooler,"",Explosion,Explosion,Accident,Accident,TG5y200,"","","","","",Aurum_SNOMED,218078002,330377012
330371013,72244,Accident caused by explosion of pressure gas tank,"",Explosion,Explosion,Accident,Accident,TG51100,"","","","","",Aurum_SNOMED,218073006,330371013
330425019,58542,Accident caused by explosion of shell,"",Explosion,Explosion,Accident,Accident,TG7y400,"","","","","",Aurum_SNOMED,218123005,330425019
330426018,96766,Accident caused by explosion of torpedo,"",Explosion,Explosion,Accident,Accident,TG7y500,"","","","","",Aurum_SNOMED,218124004,330426018
330212012,52619,"Accident caused by explosion of, on, or in, machinery","",Explosion,Explosion,Accident,Accident,TG30600,"","","","","",Aurum_SNOMED,217922003,330212012
330419018,64318,Accident caused by explosive gas NOS,"",Explosion,Explosion,Accident,Accident,TG72z00,"","","","","",Aurum_SNOMED,218107005,330407014
330407014,58689,Accident caused by explosive gases,"",Explosion,Explosion,Accident,Accident,TG72.00,"","","","","",Aurum_SNOMED,218107005,330407014
330399016,64641,Accident caused by explosive material,"",Explosion,Explosion,Accident,Accident,TG7..00,"","","","","",Aurum_SNOMED,218099004,330399016
330422016,68841,Accident caused by explosive missile,"",Explosion,Explosion,Accident,Accident,TG7y100,"","","","","",Aurum_SNOMED,218120008,330422016
330430015,67632,Accidents caused by explosion NOS,"",Explosion,Explosion,Accident,Accident,TG7z.00,"","","","","",Aurum_SNOMED,218099004,330399016
451891000006119,58020,Accidents caused by explosion of pressure vessel,"",Explosion,Explosion,Accident,Accident,TG5..00,"","","","","",Aurum_SNOMED,218069008,330367010
657141000006114,69608,Explosion caused by conflagration - other building/structure,"",Explosion,Explosion,Accident,Accident,TD10.00,"","","","","",Aurum_SNOMED,242777003,363185015
329394012,68786,Explosion caused by conflagration in house,"",Explosion,Explosion,Accident,Accident,TD00500,"","","","","",Aurum_SNOMED,217184003,329394012
363458015,27956,Accidental haemorrhage during medical care,"",Medical complications,Medical complications,Accident,Accident,TA0..11,"","","","","",Aurum_SNOMED,242996005,363458015
363454018,50397,Accidental perforation during medical care,"",Medical complications,Medical complications,Accident,Accident,TA0..13,"","","","","",Aurum_SNOMED,242993002,363454018
363452019,68382,Accidental puncture during medical care,"",Medical complications,Medical complications,Accident,Accident,TA0..14,"","","","","",Aurum_SNOMED,242991000,363452019
712631000006114,45868,Medical accidents to patients during surgical and medical care,"",Medical complications,Medical complications,Accident,Accident,TA...00,"","","","","",Aurum_SNOMED,269691005,404223019
2286871000000112,107335,NHS 111 report received,"",Involved with emergency servcies,Involved with emergency servcies,Involved with emergency servcies,Accident,9EVB.00,"","","","","",Aurum_SNOMED,887641000000105,2286871000000112
298681000000112,12562,Referred by ambulance service,"",Involved with emergency servcies,Involved with emergency servcies,Involved with emergency servcies,Accident,9N6S.00,"","","","","",Aurum_SNOMED,198261000000104,298681000000112
39481000006114,99635,Other accident due to fire in other structure/building,"",Burning building/fire/smoke,Burning building/fire/smoke,Natural disaster,Accident,TD1y.00,"","","","","",Aurum_SNOMED,217176002,329384019
